Time,Home Operator,SS_RSRP__PCell_,SS_RSRQ__PCell_,SS_SINR__PCell_,UL Bandwidth,DL Bandwidth,Distance to BTS,DL Layers Summary,UL Modulation,UL Carriers,Lat,Long
01/17/2025 15:05:02,M1,-89,-12.3,6.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263435,103.868995
01/17/2025 15:05:03,M1,-82.8,-11.4,5.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263416,103.868991
01/17/2025 15:05:03,M1,-84,-11.3,7.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263416,103.868991
01/17/2025 15:05:04,M1,-82.5,-11.1,8.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263375,103.868978
01/17/2025 15:05:04,M1,-83.8,-11.4,7.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263355,103.868971
01/17/2025 15:05:05,M1,-83.7,-11,7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263335,103.868965
01/17/2025 15:05:05,M1,-83.3,-11.4,7.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263317,103.868957
01/17/2025 15:05:06,M1,-82.5,-11.1,6.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263298,103.86895
01/17/2025 15:05:06,M1,-83.9,-11.5,6.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263298,103.86895
01/17/2025 15:05:07,M1,-84,-11.4,5.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263262,103.868936
01/17/2025 15:05:07,M1,-83.4,-11.7,4.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263262,103.868936
01/17/2025 15:05:08,M1,-82.9,-11.6,7.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263224,103.868923
01/17/2025 15:05:08,M1,-81.3,-11,8.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263204,103.868916
01/17/2025 15:05:09,M1,-80.5,-10.9,7.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263183,103.868909
01/17/2025 15:05:09,M1,-81.5,-11.7,6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263183,103.868909
01/17/2025 15:05:10,M1,-82.5,-11.5,7.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263141,103.868896
01/17/2025 15:05:10,M1,-82.3,-11.3,6.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263119,103.86889
01/17/2025 15:05:11,M1,-83.9,-11.6,5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263097,103.868885
01/17/2025 15:05:11,M1,-85.3,-11.7,3.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263077,103.868877
01/17/2025 15:05:12,M1,-87.7,-12.2,3.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263056,103.86887
01/17/2025 15:05:12,M1,-88.1,-12.4,3.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263056,103.86887
01/17/2025 15:05:13,M1,-86.1,-11.6,5.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.263016,103.868855
01/17/2025 15:05:13,M1,-85.6,-11.7,5.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262997,103.868848
01/17/2025 15:05:14,M1,-83.6,-11.4,5.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262977,103.868842
01/17/2025 15:05:14,M1,-84.5,-12,4.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262957,103.868834
01/17/2025 15:05:15,M1,-83,-11.6,5.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262937,103.868827
01/17/2025 15:05:15,M1,-82.9,-12.2,3.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262937,103.868827
01/17/2025 15:05:16,M1,-84.8,-12.2,2.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262896,103.868812
01/17/2025 15:05:16,M1,-86.8,-12.9,1.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262896,103.868812
01/17/2025 15:05:17,M1,-88.7,-14.2,2.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262853,103.868799
01/17/2025 15:05:17,M1,-86.6,-12.6,5.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262832,103.868792
01/17/2025 15:05:18,M1,-83.8,-11.8,4.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262811,103.868785
01/17/2025 15:05:18,M1,-86.7,-12.3,3.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262811,103.868785
01/17/2025 15:05:19,M1,-88,-13.7,0.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262769,103.86877
01/17/2025 15:05:19,M1,-87.9,-14.1,-0.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262748,103.868763
01/17/2025 15:05:20,M1,-88.5,-13.3,3.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262726,103.868756
01/17/2025 15:05:20,M1,-86.6,-12.5,2.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262704,103.868748
01/17/2025 15:05:21,M1,-85.6,-12.9,0.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262682,103.868741
01/17/2025 15:05:21,M1,-87.4,-14.2,-1.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262682,103.868741
01/17/2025 15:05:22,M1,-85.9,-14.1,0.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262635,103.868727
01/17/2025 15:05:22,M1,-86.1,-13.3,3.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262613,103.86872
01/17/2025 15:05:23,M1,-83.1,-11.9,4.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26259,103.868714
01/17/2025 15:05:23,M1,-84.7,-11.6,3.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262567,103.868709
01/17/2025 15:05:24,M1,-87.9,-13.3,4.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262544,103.868705
01/17/2025 15:05:24,M1,-84.4,-11.7,5.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262544,103.868705
01/17/2025 15:05:25,M1,-81.6,-11.4,4.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.2625,103.868698
01/17/2025 15:05:25,M1,-87.8,-12.6,5.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.2625,103.868698
01/17/2025 15:05:26,M1,-85.9,-12.1,6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262454,103.868693
01/17/2025 15:05:26,M1,-83.8,-11.4,5.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262433,103.868691
01/17/2025 15:05:27,M1,-84.6,-11.6,3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262411,103.868689
01/17/2025 15:05:27,M1,-88.4,-14.4,-0.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262411,103.868689
01/17/2025 15:05:28,M1,-88,-13.5,3.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26237,103.868691
01/17/2025 15:05:28,M1,-85.1,-11.9,1.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262348,103.868691
01/17/2025 15:05:29,M1,-89.7,-13.7,2.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262325,103.86869
01/17/2025 15:05:29,M1,-87.2,-12.3,4.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262302,103.86869
01/17/2025 15:05:30,M1,-87,-12.4,4.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262278,103.86869
01/17/2025 15:05:30,M1,-84.9,-11.9,6.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262278,103.86869
01/17/2025 15:05:31,M1,-82.7,-11.4,6.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262233,103.868688
01/17/2025 15:05:31,M1,-83.8,-11.8,3.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262211,103.868687
01/17/2025 15:05:32,M1,-89,-12.8,5.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262189,103.868686
01/17/2025 15:05:32,M1,-83,-11.4,7.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262163,103.868682
01/17/2025 15:05:33,M1,-85.1,-12,6.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262136,103.868679
01/17/2025 15:05:33,M1,-87.6,-13,2.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262116,103.868673
01/17/2025 15:05:34,M1,-86.1,-12.5,2.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262095,103.868668
01/17/2025 15:05:34,M1,-83.7,-12.8,3.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262095,103.868668
01/17/2025 15:05:35,M1,-85.4,-12.7,2.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262049,103.868667
01/17/2025 15:05:35,M1,-83.3,-11.9,4.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262049,103.868667
01/17/2025 15:05:36,M1,-82.6,-11.5,4.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.262006,103.868661
01/17/2025 15:05:36,M1,-84.4,-12,1.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261984,103.868658
01/17/2025 15:05:37,M1,-89.6,-14.6,-0.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261962,103.868655
01/17/2025 15:05:37,M1,-89.3,-13.9,1.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26194,103.868651
01/17/2025 15:05:38,M1,-91,-14.1,1.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261918,103.868648
01/17/2025 15:05:38,M1,-87.4,-12.5,2.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261918,103.868648
01/17/2025 15:05:39,M1,-85.1,-12.4,1.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261876,103.86864
01/17/2025 15:05:39,M1,-86.8,-13.4,-1.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261854,103.868638
01/17/2025 15:05:40,M1,-87.8,-13.5,2.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261832,103.868636
01/17/2025 15:05:40,M1,-88.8,-13,2.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261811,103.868634
01/17/2025 15:05:41,M1,-89.8,-13.6,1.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26179,103.868632
01/17/2025 15:05:41,M1,-85.5,-12.6,3.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261768,103.86863
01/17/2025 15:05:42,M1,-85.8,-13.2,2.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261745,103.868628
01/17/2025 15:05:42,M1,-86.1,-13.2,1.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261745,103.868628
01/17/2025 15:05:43,M1,-85.3,-12.5,2.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261699,103.86862
01/17/2025 15:05:44,M1,-88.8,-13.7,2.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261699,103.86862
01/17/2025 15:05:44,M1,-89,-13.5,1.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26165,103.868612
01/17/2025 15:05:45,M1,-89.9,-13.5,0.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261626,103.868609
01/17/2025 15:05:45,M1,-91.7,-14.3,2.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261602,103.868606
01/17/2025 15:05:46,M1,-88.8,-12.4,4.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261602,103.868606
01/17/2025 15:05:46,M1,-85,-12,3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261553,103.868602
01/17/2025 15:05:47,M1,-87,-13.2,2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26151,103.8686
01/17/2025 15:05:47,M1,-89.2,-13.7,3.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26151,103.8686
01/17/2025 15:05:48,M1,-87.7,-12.5,3.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261465,103.868597
01/17/2025 15:05:48,M1,-87.8,-12.3,1.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261445,103.868594
01/17/2025 15:05:49,M1,-90.3,-14.2,0.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261424,103.868592
01/17/2025 15:05:49,M1,-89.2,-14.2,2.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261403,103.868591
01/17/2025 15:05:50,M1,-87.5,-12.5,3.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261381,103.868589
01/17/2025 15:05:50,M1,-87.2,-11.9,5.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261381,103.868589
01/17/2025 15:05:51,M1,-88,-11.5,2.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261335,103.868583
01/17/2025 15:05:51,M1,-87,-13.3,2.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26131,103.868583
01/17/2025 15:05:52,M1,-86.4,-13.3,3.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261285,103.868583
01/17/2025 15:05:52,M1,-84.1,-12.2,4.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261285,103.868583
01/17/2025 15:05:53,M1,-84.7,-11.7,3.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261241,103.868587
01/17/2025 15:05:53,M1,-86.7,-12,4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261241,103.868587
01/17/2025 15:05:54,M1,-88.9,-13,3.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261196,103.868581
01/17/2025 15:05:54,M1,-87.8,-12.4,3.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261174,103.868578
01/17/2025 15:05:55,M1,-88.9,-13,3.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261152,103.868575
01/17/2025 15:05:55,M1,-86.5,-12.2,3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261131,103.868573
01/17/2025 15:05:56,M1,-87.5,-12.9,3.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26111,103.868571
01/17/2025 15:05:56,M1,-89.5,-13.1,4.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26111,103.868571
01/17/2025 15:05:57,M1,-86.3,-11.8,4.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261066,103.868566
01/17/2025 15:05:57,M1,-84.4,-12.2,2.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.261043,103.868565
01/17/2025 15:05:58,M1,-87.5,-13.4,1.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26102,103.868564
01/17/2025 15:05:58,M1,-89.5,-12.9,3.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26102,103.868564
01/17/2025 15:05:59,M1,-90.5,-12.8,2.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260974,103.868564
01/17/2025 15:05:59,M1,-89.3,-12.9,2.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260974,103.868564
01/17/2025 15:06:00,M1,-88.4,-12.9,1.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260929,103.868564
01/17/2025 15:06:00,M1,-92.5,-14.3,0,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260905,103.868565
01/17/2025 15:06:01,M1,-92.2,-14.4,-1.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260881,103.868566
01/17/2025 15:06:01,M1,-88.5,-13.5,2.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260881,103.868566
01/17/2025 15:06:02,M1,-87.8,-12.4,2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260834,103.868566
01/17/2025 15:06:02,M1,-89.9,-12.9,0.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260834,103.868566
01/17/2025 15:06:02,M1,-85.7,-10.8,10.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260814,103.868566
01/17/2025 15:06:03,M1,-86.2,-10.8,11.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260794,103.868566
01/17/2025 15:06:03,M1,-80.3,-10.6,13.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260794,103.868566
01/17/2025 15:06:04,M1,-78.3,-10.5,14.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26075,103.868565
01/17/2025 15:06:04,M1,-79.5,-10.6,13.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260728,103.868568
01/17/2025 15:06:05,M1,-79.6,-10.6,12.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260706,103.86857
01/17/2025 15:06:06,M1,-81.6,-10.6,11.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260706,103.86857
01/17/2025 15:06:06,M1,-82.4,-10.5,15.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260658,103.868569
01/17/2025 15:06:07,M1,-79.9,-10.5,14.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260635,103.868571
01/17/2025 15:06:07,M1,-80.5,-10.5,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260611,103.868572
01/17/2025 15:06:08,M1,-80.7,-10.5,13.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260611,103.868572
01/17/2025 15:06:08,M1,-81.7,-10.6,12.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260567,103.868573
01/17/2025 15:06:09,M1,-81.7,-10.6,11.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26053,103.868575
01/17/2025 15:06:09,M1,-81.5,-10.6,10.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26053,103.868575
01/17/2025 15:06:10,M1,-83.4,-10.7,9.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260483,103.868579
01/17/2025 15:06:10,M1,-87.1,-11.2,8.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260462,103.868577
01/17/2025 15:06:11,M1,-86.5,-11.1,5.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260441,103.868575
01/17/2025 15:06:11,M1,-87.4,-11.1,9.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260416,103.868576
01/17/2025 15:06:12,M1,-87.4,-10.9,8.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26039,103.868576
01/17/2025 15:06:13,M1,-84.7,-11,7.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260347,103.868571
01/17/2025 15:06:13,M1,-87.3,-11.2,8.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260323,103.868569
01/17/2025 15:06:14,M1,-84.1,-10.8,7.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260298,103.868567
01/17/2025 15:06:14,M1,-87.8,-11.1,9.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260298,103.868567
01/17/2025 15:06:15,M1,-88.8,-11.2,6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26025,103.868557
01/17/2025 15:06:15,M1,-91.1,-11.5,5.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260228,103.868552
01/17/2025 15:06:16,M1,-92.7,-12.3,4.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260206,103.868548
01/17/2025 15:06:16,M1,-89.7,-11.5,9.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260185,103.868546
01/17/2025 15:06:17,M1,-84.5,-10.7,9.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260163,103.868544
01/17/2025 15:06:17,M1,-85.2,-10.9,7.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260163,103.868544
01/17/2025 15:06:18,M1,-87,-11.3,8.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260127,103.868547
01/17/2025 15:06:18,M1,-84.7,-10.8,12.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260105,103.868545
01/17/2025 15:06:19,M1,-82,-10.6,11.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260082,103.868543
01/17/2025 15:06:19,M1,-83.4,-10.7,8.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.26006,103.868541
01/17/2025 15:06:20,M1,-88.6,-11.8,6.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260038,103.868539
01/17/2025 15:06:20,M1,-89.3,-11.4,6.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.260038,103.868539
01/17/2025 15:06:21,M1,-89.3,-11.8,8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259995,103.868534
01/17/2025 15:06:21,M1,-85,-10.9,10.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259971,103.868529
01/17/2025 15:06:22,M1,-82.6,-10.7,9.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259947,103.868525
01/17/2025 15:06:22,M1,-81.4,-10.7,10.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259928,103.86852
01/17/2025 15:06:23,M1,-81.7,-10.6,12.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259908,103.868516
01/17/2025 15:06:23,M1,-82.2,-10.6,13.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.25989,103.868513
01/17/2025 15:06:24,M1,-81.7,-10.5,10.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259871,103.86851
01/17/2025 15:06:24,M1,-85.5,-11.2,9.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259852,103.868507
01/17/2025 15:06:25,M1,-85.1,-10.9,10.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259832,103.868504
01/17/2025 15:06:25,M1,-84.8,-10.8,10.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259832,103.868504
01/17/2025 15:06:26,M1,-86.9,-11.3,7.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259786,103.8685
01/17/2025 15:06:26,M1,-85.5,-11.1,7.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259786,103.8685
01/17/2025 15:06:27,M1,-88.7,-11.5,6.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259744,103.868494
01/17/2025 15:06:27,M1,-88.3,-11.2,7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259721,103.868492
01/17/2025 15:06:28,M1,-88.9,-11.6,7.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259698,103.86849
01/17/2025 15:06:28,M1,-87.2,-11.4,6.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259677,103.868487
01/17/2025 15:06:29,M1,-88.4,-11,8.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259655,103.868485
01/17/2025 15:06:29,M1,-88.3,-11.2,10.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259655,103.868485
01/17/2025 15:06:30,M1,-86.4,-10.7,8.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259613,103.868479
01/17/2025 15:06:30,M1,-87.6,-11.2,6.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259593,103.868475
01/17/2025 15:06:31,M1,-87.2,-11.1,10.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259572,103.868472
01/17/2025 15:06:31,M1,-84.5,-10.7,8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259551,103.868468
01/17/2025 15:06:32,M1,-89.2,-11.5,8.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.25953,103.868465
01/17/2025 15:06:32,M1,-86.6,-11,9.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.25953,103.868465
01/17/2025 15:06:33,M1,-87.7,-11.3,5.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259488,103.868457
01/17/2025 15:06:33,M1,-85.2,-11.1,10,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259467,103.868454
01/17/2025 15:06:34,M1,-81.7,-10.7,12.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259445,103.868452
01/17/2025 15:06:34,M1,-81.8,-10.6,12.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259425,103.86845
01/17/2025 15:06:35,M1,-81.2,-10.5,13.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259405,103.868447
01/17/2025 15:06:35,M1,-79.5,-10.5,13.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259405,103.868447
01/17/2025 15:06:36,M1,-80.9,-10.6,10.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259365,103.868441
01/17/2025 15:06:36,M1,-81.6,-10.6,10.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259346,103.868438
01/17/2025 15:06:37,M1,-82.2,-10.6,11.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259326,103.868435
01/17/2025 15:06:37,M1,-82.2,-10.6,10.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259306,103.868433
01/17/2025 15:06:38,M1,-83.6,-10.7,10.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259286,103.868431
01/17/2025 15:06:38,M1,-82.8,-10.6,11.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259265,103.86843
01/17/2025 15:06:39,M1,-80.5,-10.6,11.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259243,103.868428
01/17/2025 15:06:39,M1,-82.4,-10.6,11.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259221,103.868425
01/17/2025 15:06:40,M1,-83.3,-10.7,10.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259199,103.868423
01/17/2025 15:06:40,M1,-81.6,-10.7,12.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259199,103.868423
01/17/2025 15:06:41,M1,-79.5,-10.6,13,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259156,103.868417
01/17/2025 15:06:41,M1,-81.3,-10.6,10.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259134,103.868415
01/17/2025 15:06:42,M1,-81.4,-10.7,10.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259112,103.868413
01/17/2025 15:06:42,M1,-80.5,-10.6,12.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259091,103.868412
01/17/2025 15:06:43,M1,-81.5,-10.6,13,100,100,,DL 2 Layers ,UL 64-QAM,1,1.25907,103.86841
01/17/2025 15:06:44,M1,-80.9,-10.6,11,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259027,103.868407
01/17/2025 15:06:44,M1,-82.2,-10.7,10.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.259006,103.868406
01/17/2025 15:06:45,M1,-81.8,-10.6,11.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258984,103.868404
01/17/2025 15:06:45,M1,-85.6,-10.8,10.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258984,103.868404
01/17/2025 15:06:46,M1,-84.4,-10.8,11.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258942,103.8684
01/17/2025 15:06:46,M1,-80.3,-10.6,9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258942,103.8684
01/17/2025 15:06:47,M1,-88.3,-11,7.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258899,103.868399
01/17/2025 15:06:47,M1,-88.3,-11,10.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258879,103.868397
01/17/2025 15:06:48,M1,-82.8,-10.6,8.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258858,103.868395
01/17/2025 15:06:48,M1,-86.6,-10.9,7.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258858,103.868395
01/17/2025 15:06:49,M1,-89.2,-11.2,7.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.25882,103.868391
01/17/2025 15:06:49,M1,-88.2,-11.1,7.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.258801,103.868387
